ID;LONGITUDE;LATITUDE
9912;-51217378;-30039903
9913;-51219219;-30040057
9914;-51226417;-30040632
9915;-51222296;-30040738
9916;-51222882;-30040168
9917;-51218437;-30047045
9918;-51218318;-30047785
9919;-51227481;-30046973
9920;-51226696;-30040810
9921;-51227668;-30041468
9922;-51226243;-30041650
9923;-51227991;-30041660
9924;-51217457;-30046893
9925;-51227503;-30041798
9926;-51225458;-30041769
9927;-51226182;-30041904
9928;-51132056;-30149354
9929;-51131599;-30149542
9930;-51134126;-30154398
9931;-51244497;-30093470
9932;-51124503;-29992933
9933;-51124732;-29992945
9934;-51111675;-30104454
9935;-51112469;-30105259
9936;-51206270;-30006534
9937;-51199522;-30005675
9938;-51197234;-30006376
9939;-51202507;-30006753
9940;-51205122;-30006876
9941;-51208827;-30006943
9942;-51177003;-30012123
9943;-51176038;-30011638
9944;-51177862;-30012498
9945;-51177627;-30012424
9946;-51177974;-30011144
9947;-51185432;-30014847
9948;-51184996;-30014611
9949;-51194929;-30007082
9950;-51192706;-30046330
9951;-51188254;-30046337
9952;-51185290;-30045447
9953;-51190955;-30046711
9954;-51188924;-30047139
9955;-51194024;-30047650
9956;-51194106;-30048024
9957;-51205274;-30051806
9958;-51203893;-30051080
9959;-51205505;-30051489
9960;-51203230;-30052011
9961;-51201911;-30051312
9962;-51189958;-30051699
9963;-51190904;-30055854
9964;-51197252;-30056710
9965;-51191584;-30052211
9966;-51190941;-30051301
9967;-51186615;-30050030
9968;-51187294;-30051278
9969;-51191419;-30051108
9970;-51193329;-30051169
9971;-51193297;-30051213
9972;-51193150;-30048190
9973;-51193319;-30048934
9974;-51225667;-30045084
9975;-51217722;-30045256
9976;-51225629;-30045260
9977;-51224501;-30045202
9978;-51230836;-30045636
9979;-51228595;-30045690
9980;-51216051;-30046137
9981;-51228641;-30046151
9982;-51218292;-30047930
9983;-51219226;-30047722
9984;-51231789;-30047063
9985;-51219508;-30046912
9986;-51217672;-30045906
9987;-51088298;-29996585
9988;-51114740;-30001806
9989;-51110649;-30042597
9990;-51208519;-30012901
9991;-51203620;-30012884
9992;-51203371;-30013823
9993;-51201482;-30010773
9994;-51196333;-30010715
9995;-51196575;-30011342
9996;-51197721;-30010998
9997;-51204246;-30011349
9998;-51196322;-30003868
9999;-51191710;-30006965
10000;-51201358;-30007106
10001;-51186158;-30048422
10002;-51191228;-30048484
10003;-51189676;-30049083
10004;-51201046;-30049580
10005;-51201715;-30048656
10006;-51193493;-30049694
10007;-51187210;-30048173
10008;-51195440;-30049536
10009;-51190475;-30049975
10010;-51190056;-30048984
10011;-51181010;-30033751
10012;-51180291;-30032631
10013;-51190557;-30032876
10014;-51181416;-30036131
10015;-51182298;-30035709
10016;-51176815;-30038384
10017;-51175538;-30037463
10018;-51182252;-30039711
10019;-51181200;-30039390
10020;-51180530;-30036564
10021;-51181953;-30036952
10022;-51183805;-30040174
10023;-51224602;-30038517
10024;-51221576;-30041464
10025;-51219946;-30044621
10026;-51227842;-30038652
10027;-51227661;-30038804
10028;-51219044;-30037767
10029;-51217890;-30039243
10030;-51219858;-30044698
10031;-51214734;-30047473
10032;-51213701;-30047323
10033;-51214968;-30046782
10034;-51188930;-30007255
10035;-51189225;-30007257
10036;-51204441;-30013996
10037;-51197294;-30013228
10038;-51197611;-30014052
10039;-51198744;-30013654
10040;-51199862;-30013254
10041;-51202327;-30009606
10042;-51192398;-30014343
10043;-51175874;-30012673
10044;-51180563;-30010914
10045;-51179015;-30010860
10046;-51186718;-30015339
10047;-51186623;-30016141
10048;-51190329;-30005180
10049;-51194685;-30013168
10050;-51196173;-30013628
10051;-51192557;-30004091
10052;-51205280;-30003923
10053;-51189755;-30040996
10054;-51189795;-30040212
10055;-51189543;-30034028
10056;-51187972;-30033414
10057;-51188673;-30034515
10058;-51186387;-30033589
10059;-51180136;-30034180
10060;-51186110;-30034294
10061;-51185122;-30034394
10062;-51185650;-30033099
10063;-51188482;-30035256
10064;-51189367;-30035596
10065;-51177942;-30034338
10066;-51177494;-30034916
10067;-51185831;-30034979
10068;-51194497;-30035066
10069;-51193543;-30035141
10070;-51183257;-30035157
10071;-51185563;-30035313
10072;-51176509;-30035843
10073;-51175472;-30036435
10074;-51175050;-30036650
10075;-51191461;-30035841
10076;-51234000;-30029554
10077;-51236509;-30030078
10078;-51236380;-30030373
10079;-51233622;-30030384
10080;-51230396;-30029284
10081;-51230009;-30029145
10082;-51232953;-30028341
10083;-51230287;-30030075
10084;-51235024;-30029901
10085;-51234651;-30030742
10086;-51227979;-30028988
10087;-51228711;-30029117
10088;-51191148;-30008999
10089;-51190604;-30010055
10090;-51178800;-30009657
10091;-51188565;-30009300
10092;-51190286;-30007286
10093;-51183392;-30010012
10094;-51181827;-30009969
10095;-51178372;-30015275
10096;-51178371;-30015275
10097;-51175938;-30013743
10098;-51175019;-30012763
10099;-51184212;-30011587
10100;-51184138;-30014398
10101;-51178821;-30010770
10102;-51177275;-30010791
10103;-51199060;-30014477
10104;-51211398;-30012959
10105;-51194471;-30039409
10106;-51194474;-30038519
10107;-51176511;-30039604
10108;-51176102;-30039116
10109;-51186765;-30040120
10110;-51183429;-30040066
10111;-51190883;-30040387
10112;-51191902;-30040406
10113;-51193176;-30040199
10114;-51182292;-30040638
10115;-51181936;-30040808
10116;-51186437;-30040949
10117;-51176629;-30035756
10118;-51182826;-30036520
10119;-51188238;-30036857
10120;-51185083;-30036881
10121;-51190983;-30037654
10122;-51184782;-30037700
10123;-51194478;-30037680
10124;-51182387;-30038793
10125;-51177380;-30039175
10126;-51179803;-30040931
10127;-51219475;-30047622
10128;-51217153;-30045807
10129;-51227823;-30043286
10130;-51227824;-30043287
10131;-51223515;-30043691
10132;-51226107;-30043168
10133;-51221287;-30046195
10134;-51227380;-30046267
10135;-51218546;-30046592
10136;-51196483;-30014455
10137;-51215518;-30018377
10138;-51207995;-30002314
10139;-51212270;-30010612
10140;-51202444;-30013268
10141;-51202627;-30013701
10142;-51205384;-30010920
10143;-51195180;-30011073
10144;-51180111;-30041706
10145;-51179431;-30041409
10146;-51180608;-30041459
10147;-51190827;-30042526
10148;-51185795;-30042610
10149;-51199756;-30058839
10150;-51202545;-30053521
10151;-51195935;-30065109
10152;-51187746;-30064056
10153;-51189419;-30062923
10154;-51189308;-30063721
10155;-51189677;-30064114
10156;-51194142;-30068585
10157;-51192040;-30059953
10158;-51196084;-30059719
10159;-51196572;-30060579
10160;-51217751;-30045163
10161;-51224936;-30042829
10162;-51221169;-30043677
10163;-51228189;-30039440
10164;-51227160;-30038370
10165;-51220144;-30044204
10166;-51224338;-30037198
10167;-51206790;-30147522
10168;-51204410;-30147748
10169;-51202676;-30126703
10170;-51175009;-30174062
10171;-51177591;-30173661
10172;-51093775;-29989226
10173;-51107315;-30043742
10174;-51111077;-30128234
10175;-51107147;-30044099
10176;-51109918;-30126358
10177;-51088752;-30023174
10178;-51196785;-30015221
10179;-51194172;-30012449
10180;-51200453;-30014898
10181;-51197928;-30014875
10182;-51195798;-30014696
10183;-51199364;-30015298
10184;-51198233;-30015698
10185;-51197734;-30060102
10186;-51201769;-30060450
10187;-51197793;-30051221
10188;-51202575;-30050388
10189;-51203240;-30049470
10190;-51193665;-30050438
10191;-51194724;-30050595
10192;-51194116;-30050786
10193;-51194092;-30050675
10194;-51194264;-30050751
10195;-51192112;-30050888
10196;-51227956;-30036200
10197;-51224174;-30035185
10198;-51221880;-30034029
10199;-51225803;-30034084
10200;-51226219;-30034577
10201;-51221880;-30034239
10202;-51226329;-30034812
10203;-51222841;-30035835
10204;-51222500;-30035475
10205;-51224257;-30032071
10206;-51223540;-30031942
10207;-51224790;-30031694
10208;-51089476;-30021744
10209;-51089275;-30020990
10210;-51088609;-30023203
10211;-51089311;-30028437
10212;-51089338;-30027736
10213;-51088616;-30024239
10214;-51198977;-30072032
10215;-51187815;-30068411
10216;-51124721;-30017710
10217;-51122559;-30025248
10218;-51097535;-30116213
10219;-51114337;-30026195
10220;-51115122;-30014703
10221;-51217325;-30128571
10222;-51206325;-29999294
10223;-51205286;-29998272
10224;-51204526;-29998473
10225;-51204806;-29998786
10226;-51207355;-30001939
10227;-51207330;-30001576
10228;-51207803;-30001790
10229;-51205701;-30002139
10230;-51208476;-30002170
10231;-51206217;-29999666
10232;-51207537;-30000983
10233;-51204508;-29998703
10234;-51207379;-30000460
10235;-51207008;-29999785
10236;-51197799;-29997939
10237;-51191886;-29997130
10238;-51204553;-30050164
10239;-51193362;-30051122
10240;-51204702;-30052796
10241;-51193784;-30052802
10242;-51192109;-30055347
10243;-51191983;-30055132
10244;-51192488;-30054823
10245;-51194278;-30054509
10246;-51195882;-30055166
10247;-51198492;-30053197
10248;-51197233;-30052018
10249;-51204101;-30053021
10250;-51203358;-30053303
10251;-51193289;-30053342
10252;-51192449;-30053421
10253;-51192978;-30052952
10254;-51214623;-30043469
10255;-51230092;-30042935
10256;-51217497;-30108203
10257;-51216017;-30105420
10258;-51222148;-30033703
10259;-51226952;-30037625
10260;-51228631;-30042846
10261;-51227583;-30041747
10262;-51231621;-30045613
10263;-51231208;-30042833
10264;-51231475;-30044368
10265;-51231018;-30047159
10266;-51229068;-30038610
10267;-51130617;-30148344
10268;-51178010;-30091401
10269;-51178553;-30091039
10270;-51172530;-30179095
10271;-51172139;-30178774
10272;-51088249;-30024391
10273;-51041063;-30216209
10274;-51148366;-30195819
10275;-51148642;-30195326
10276;-51159180;-30114205
10277;-51160954;-30115308
10278;-51158927;-30114630
10279;-51160896;-30115510
10280;-51187733;-29999665
10281;-51206940;-30001870
10282;-51202157;-29999329
10283;-51187043;-29998430
10284;-51186628;-29997740
10285;-51205244;-29998791
10286;-51203627;-29997675
10287;-51203920;-29998330
10288;-51198963;-30014469
10289;-51189180;-29996115
10290;-51191643;-30007118
10291;-51187973;-30052519
10292;-51188515;-30053507
10293;-51200366;-30053517
10294;-51197959;-30056233
10295;-51196521;-30054697
10296;-51202125;-30053622
10297;-51197843;-30053707
10298;-51189915;-30053856
10299;-51194896;-30054048
10300;-51197193;-30054197
10301;-51198413;-30054321
10302;-51191602;-30054494
10303;-51190477;-30055051
10304;-51180041;-30042648
10305;-51179198;-30042189
10306;-51228864;-30026563
10307;-51228223;-30028191
10308;-51228168;-30028363
10309;-51231889;-30030642
10310;-51231354;-30031832
10311;-51236216;-30032139
10312;-51235743;-30033143
10313;-51228430;-30027622
10314;-51229528;-30031554
10315;-51230240;-30038949
10316;-51228480;-30038500
10317;-51237435;-30036251
10318;-51237140;-30036880
10319;-51240978;-30035397
10320;-51241369;-30036726
10321;-51240630;-30036384
10322;-51241315;-30036349
10323;-51235246;-30034853
10324;-51235326;-30035499
10325;-51158377;-30112472
10326;-51200390;-30141196
10327;-51199009;-30140590
10328;-51199219;-30140553
10329;-51179250;-30092895
10330;-51227913;-30088338
10331;-51228128;-30087895
10332;-51216823;-30068870
10333;-51216941;-30068785
10334;-51171195;-30100001
10335;-51172106;-30100004
10336;-51171999;-30101223
10337;-51170626;-30100662
10338;-51198404;-30063818
10339;-51197977;-30064055
10340;-51197980;-30064421
10341;-51197100;-30064691
10342;-51197219;-30065331
10343;-51197412;-30064777
10344;-51197452;-30065119
10345;-51197645;-30065232
10346;-51190430;-30007783
10347;-51190048;-30007041
10348;-51190395;-30007005
10349;-51188779;-29998048
10350;-51187643;-29999608
10351;-51188781;-29998041
10352;-51183824;-30043580
10353;-51189704;-30042897
10354;-51182114;-30043309
10355;-51190582;-30031028
10356;-51192167;-30021773
10357;-51195874;-30029284
10358;-51195355;-30029252
10359;-51187411;-30046526
10360;-51186890;-30046651
10361;-51196272;-30041796
10362;-51237728;-30035493
10363;-51240186;-30035423
10364;-51239337;-30036307
10365;-51227988;-30034928
10366;-51227829;-30032575
10367;-51237273;-30034896
10368;-51236425;-30034821
10369;-51237262;-30034801
10370;-51239599;-30034220
10371;-51238337;-30033923
10372;-51240005;-30033339
10373;-51229851;-30035033
10374;-51231389;-30030465
10375;-51178385;-30152174
10376;-51247924;-30083290
10377;-51247932;-30083282
10378;-51171979;-30099937
10379;-51193434;-30086646
10380;-51193871;-30086594
10381;-51124215;-30148018
10382;-51125380;-30147331
10383;-51124034;-30147244
10384;-51125170;-30147400
10385;-51187941;-30131209
10386;-51183648;-30179058
10387;-51201418;-30014550
10388;-51191726;-30006931
10389;-51194733;-30011475
10390;-51199927;-30000163
10391;-51189247;-29999328
10392;-51187867;-30046432
10393;-51191099;-30047653
10394;-51191940;-30041158
10395;-51191609;-30041622
10396;-51190679;-30042603
10397;-51195874;-30046588
10398;-51197369;-30046324
10399;-51180426;-30017063
10400;-51184053;-30017132
10401;-51183999;-30018491
10402;-51185247;-30016649
10403;-51193990;-30020705
10404;-51178364;-30016476
10405;-51177057;-30016616
10406;-51190112;-30013479
10407;-51188814;-30016125
10408;-51189392;-30020786
10409;-51188381;-30020712
10410;-51177308;-30015168
10411;-51175363;-30016923
10412;-51174674;-30016711
10413;-51180478;-30015695
10414;-51183199;-30017005
10415;-51181672;-30016968
10416;-51183227;-30015747
10417;-51181701;-30015719
10418;-51190274;-30015471
10419;-51189860;-30016292
10420;-51186385;-30018723
10421;-51197068;-30016739
10422;-51185723;-30014953
10423;-51187033;-30012339
10424;-51178069;-30019452
10425;-51178099;-30019613
10426;-51180651;-30010914
10427;-51209051;-30079147
10428;-51209491;-30079753
10429;-51211596;-30079743
10430;-51211752;-30079918
10431;-51213151;-30080414
10432;-51212615;-30080769
10433;-51212964;-30080755
10434;-51213237;-30080964
10435;-51212892;-30081394
10436;-51212429;-30080899
10437;-51211548;-30081481
10438;-51204377;-30073709
10439;-51203754;-30074657
10440;-51206740;-30074810
10441;-51205549;-30075846
10442;-51211385;-30078436
10443;-51210248;-30080879
10444;-51207444;-30077329
10445;-51208648;-30078561
10446;-51208025;-30076903
10447;-51206906;-30076838
10448;-51208618;-30058566
10449;-51206302;-30062289
10450;-51207285;-30069122
10451;-51205095;-30068824
10452;-51207117;-30070305
10453;-51204637;-30069934
10454;-51149318;-30023049
10455;-51149045;-30024629
10456;-51145726;-30021290
10457;-51148044;-30021399
10458;-51147919;-30022188
10459;-51152525;-30025045
10460;-51152430;-30025784
10461;-51144968;-30010350
10462;-51143017;-30009929
10463;-51153701;-30022748
10464;-51163360;-30020520
10465;-51162803;-30020457
10466;-51163915;-30020591
10467;-51154064;-30020094
10468;-51161500;-30020346
10469;-51159374;-30023647
10470;-51159382;-30022768
10471;-51161295;-30023671
10472;-51161310;-30022802
10473;-51153682;-30022896
10474;-51153473;-30024421
10475;-51154296;-30024511
10476;-51159525;-30021201
10477;-51158680;-30021240
10478;-51157820;-30021309
10479;-51153739;-30022482
10480;-51157778;-30022747
10481;-51186639;-30032547
10482;-51184114;-30032383
10483;-51179805;-30031921
10484;-51191480;-30031960
10485;-51191505;-30032717
10486;-51186659;-30032822
10487;-51186147;-30031874
10488;-51195831;-30037590
10489;-51193786;-30030677
10490;-51178605;-30037612
10491;-51180682;-30009957
10492;-51183885;-30021358
10493;-51175837;-30014952
10494;-51176577;-30015074
10495;-51194984;-30015054
10496;-51180512;-30014631
10497;-51180565;-30013076
10498;-51180555;-30013267
10499;-51187647;-30017464
10500;-51186509;-30017374
10501;-51174983;-30017497
10502;-51174063;-30017188
10503;-51190442;-30017654
10504;-51191971;-30016536
10505;-51188672;-30017551
10506;-51190564;-30016385
10507;-51203215;-30073087
10508;-51216190;-30062207
10509;-51216043;-30065267
10510;-51215279;-30064750
10511;-51213438;-30068408
10512;-51214827;-30074659
10513;-51213193;-30074135
10514;-51220710;-30073455
10515;-51230106;-30073248
10516;-51230755;-30073413
10517;-51222056;-30072978
10518;-51222521;-30073365
10519;-51222633;-30073123
10520;-51217179;-30072065
10521;-51218260;-30073396
10522;-51230401;-30074739
10523;-51229464;-30075287
10524;-51218462;-30076906
10525;-51216944;-30076956
10526;-51216021;-30078789
10527;-51216624;-30079226
10528;-51217835;-30074064
10529;-51218366;-30073512
10530;-51216004;-30074003
10531;-51144031;-29998704
10532;-51144551;-29998731
10533;-51149209;-29998747
10534;-51148120;-29998709
10535;-51151754;-29998821
10536;-51150147;-29998773
10537;-51150907;-29998789
10538;-51149133;-29999768
10539;-51149974;-30001886
10540;-51150083;-29999807
10541;-51147695;-29999621
10542;-51148550;-30000403
10543;-51147651;-30000337
10544;-51146895;-30000282
10545;-51146084;-30000218
10546;-51147750;-29998875
