ID;Longitude;Latitude;ORDEM;DATA_IMPLA;PREDIAL;CDL1;CDL2;LOG1;LOG2;LOCAL;LOCAL_SIG;TIPO;OBSERVACAO;CODIGO
1295;-51.186532;-30.017458;1035;;1203;8180093;;R DOM PEDRO II;;1203 R DOM PEDRO II;1203 R DOM PEDRO II;PEDESTRE;ESQ CRISTOVAO COLOMBO NS;DPE-CRI
1296;-51.186485;-30.017289;1036;;1168;8180093;;R DOM PEDRO II;;1168 R DOM PEDRO II;1168 R DOM PEDRO II;PEDESTRE;ESQ CRISTOVAO COLOMBO SN;DPE-CRI
1298;-51.186606;-30.016656;1037;;1103;8180093;;R DOM PEDRO II;;1103 R DOM PEDRO II;1103 R DOM PEDRO II;PEDESTRE;EST 03 CRISTOVAO COLOMBO SN;DPE-CRI
448;-51.184053;-30.017132;1038;;;7978018;8280042;AV CRISTOVAO COLOMBO;R LUZITANA;AV CRISTOVAO COLOMBO & R LUZITANA;AV CRISTOVAO COLOMBO & R LUZITANA;CRUZAMENTO;OBRAS;CRI-LUZ
1147;-51.176543;-30.120638;1039;;801;8268096;;ESTR COSTA GAMA;;801 ESTR COSTA GAMA;801 ESTR COSTA GAMA;PEDESTRE;FR COL LUIZA ARANHA;COS-PD01
1148;-51.176613;-30.120355;1040;;800;8268096;;ESTR COSTA GAMA;;800 ESTR COSTA GAMA;800 ESTR COSTA GAMA;PEDESTRE;DF COL LUIZA ARANHA;COS-PD01
1149;-51.177064;-30.115181;1041;;0;8268096;8268104;ESTR COSTA GAMA;ESTR AFONSO LOURENCO MARIANTE;ESTR COSTA GAMA & ESTR AFONSO LOURENCO MARIANTE;ESTR COSTA GAMA & ESTR AFONSO LOURENCO MARIANTE;CRUZAMENTO;;COS-AFM
978;-51.176748;-30.113159;1042;9072012;0;7975246;8268013;AV PROF OSCAR PEREIRA;R DR SARMENTO BARATA;AV PROF OSCAR PEREIRA & R DR SARMENTO BARATA;AV PROF OSCAR PEREIRA & R DR SARMENTO BARATA;CRUZAMENTO;;OSC-DSB
974;-51.171707;-30.102810;1043;;7455;7975246;;AV PROF OSCAR PEREIRA;;7455 AV PROF OSCAR PEREIRA;7455 AV PROF OSCAR PEREIRA;PEDESTRE;PROX VACACAI;OSC-PD13
983;-51.171614;-30.102813;1044;;;7975246;;AV PROF OSCAR PEREIRA;;DF 7455 AV PROF OSCAR PEREIRA;AV PROF OSCAR PEREIRA;PEDESTRE;PROX VACACAI;OSC-PD13
973;-51.172871;-30.100158;1045;;7135;7975246;;AV PROF OSCAR PEREIRA;;7135 AV PROF OSCAR PEREIRA;7135 AV PROF OSCAR PEREIRA;PEDESTRE;;OSC-PD09
986;-51.172816;-30.100158;1046;;;7975246;;AV PROF OSCAR PEREIRA;;DF 7135 AV PROF OSCAR PEREIRA;AV PROF OSCAR PEREIRA;PEDESTRE;;OSC-PD09
982;-51.182835;-30.089974;1047;;;7975246;;AV PROF OSCAR PEREIRA;;DF 5450 AV PROF OSCAR PEREIRA;AV PROF OSCAR PEREIRA;PEDESTRE;;OSC-PD14
979;-51.182776;-30.089932;1048;5022016;5450;7975246;;AV PROF OSCAR PEREIRA;;5450 AV PROF OSCAR PEREIRA;5450 AV PROF OSCAR PEREIRA;PEDESTRE;Memo CPT 504/2015;OSC-PD14
975;-51.181246;-30.091349;1049;;5701;7975246;;AV PROF OSCAR PEREIRA;;5701 AV PROF OSCAR PEREIRA;AV PROF OSCAR PEREIRA;PEDESTRE;;OSC-PD05
976;-51.181217;-30.091294;1050;;5700;7975246;;AV PROF OSCAR PEREIRA;;5700 AV PROF OSCAR PEREIRA;5700 AV PROF OSCAR PEREIRA;PEDESTRE;;OSC-PD05
977;-51.178321;-30.094872;1051;;6189;7975246;;AV PROF OSCAR PEREIRA;;6189 AV PROF OSCAR PEREIRA;AV PROF OSCAR PEREIRA;PEDESTRE;;OSC-PD08
987;-51.178219;-30.094853;1052;;6158;7975246;;AV PROF OSCAR PEREIRA;;6158 AV PROF OSCAR PEREIRA;6158 AV PROF OSCAR PEREIRA;PEDESTRE;;OSC-PD08
1156;-51.128155;-30.144002;1053;18112015;3233;8562027;;ESTR JOAO ANTONIO SILVEIRA;;3233 ESTR JOAO ANTONIO SILVEIRA;3233 ESTR JOAO ANTONIO SILVEIRA;PEDESTRE;Pedestre MEMO 312/2014 GPTC;JAS-PD06
1158;-51.128211;-30.143976;1054;;3758;8562027;;ESTR JOAO ANTONIO SILVEIRA;;3758 ESTR JOAO ANTONIO SILVEIRA;3758 ESTR JOAO ANTONIO SILVEIRA;PEDESTRE;;JAS-PD06
1181;-51.142124;-30.101547;1055;21052016;;8670036;8268104;ESTR SAO FRANCISCO;ESTR AFONSO LOURENCO MARIANTE;ESTR SAO FRANCISCO & ESTR AFONSO LOURENCO MARIANTE;ESTR SAO FRANCISCO & ESTR AFONSO LOURENCO MARIANTE;CRUZAMENTO;Proc. 008.009235.13.2 - OP;AFM-SFO
1169;-51.126093;-30.098490;1056;16082012;0;8772089;8268104;ESTR JOAO DE OLIVEIRA REMIAO;ESTR AFONSO LOURENCO MARIANTE;ESTR JOAO DE OLIVEIRA REMIAO & ESTR AFONSO LOURENCO MARIANTE;ESTR JOAO DE OLIVEIRA REMIAO & ESTR AFONSO LOURENCO MARIANTE;CRUZAMENTO;PARADA 06;JRE-AFM
1172;-51.126071;-30.098371;1057;;2790;8772089;;ESTR JOAO DE OLIVEIRA REMIAO;;2790 ESTR JOAO DE OLIVEIRA REMIAO;2790 ESTR JOAO DE OLIVEIRA REMIAO;PEDESTRE;PED BC APOS AFONSO LOURENCO MARIANTE;JRE-AFM
1161;-51.132211;-30.091016;1058;19990914;1657;8772089;;ESTR JOAO DE OLIVEIRA REMIAO;;1657 ESTR JOAO DE OLIVEIRA REMIAO;1657 ESTR JOAO DE OLIVEIRA REMIAO;PEDESTRE;PARADA 03 ESQ EST SAO FRANCISCO;JRE-FCO
1174;-51.132165;-30.090978;1059;;1692;8772089;;ESTR JOAO DE OLIVEIRA REMIAO;;1692 ESTR JOAO DE OLIVEIRA REMIAO;1692 ESTR JOAO DE OLIVEIRA REMIAO;PEDESTRE;PARADA 03 ESQ EST SAO FRANCISCO;JRE-FCO
1171;-51.130295;-30.092857;1060;25102014;1997;8772089;;ESTR JOAO DE OLIVEIRA REMIAO;;1997 ESTR JOAO DE OLIVEIRA REMIAO;1997 ESTR JOAO DE OLIVEIRA REMIAO;PEDESTRE;PARADA 04 PROX SANTO DIAS DA SILVA;JRE-PD06
1178;-51.130193;-30.092877;1061;;2058;8772089;;ESTR JOAO DE OLIVEIRA REMIAO;;2058 ESTR JOAO DE OLIVEIRA REMIAO;2058 ESTR JOAO DE OLIVEIRA REMIAO;PEDESTRE;PARADA 04 PROX SANTO DIAS DA SILVA;JRE-PD06
1162;-51.131745;-30.084587;1062;;;8772089;8771016;ESTR JOAO DE OLIVEIRA REMIAO;BC DO DAVID;ESTR JOAO DE OLIVEIRA REMIAO & BC DO DAVID;ESTR JOAO DE OLIVEIRA REMIAO & BC DO DAVID;CRUZAMENTO;PARADA 02;JRE-BDV
1173;-51.131723;-30.084315;1063;;880;8772089;;ESTR JOAO DE OLIVEIRA REMIAO;;880 ESTR JOAO DE OLIVEIRA REMIAO;880 ESTR JOAO DE OLIVEIRA REMIAO;PEDESTRE;PED BC APOS BC DO DAVID;JRE-BDV
1643;-51.182632;-30.064844;1064;19811008;0;8274078;7975113;R TEN ALPOIM;AV BENTO GONCALVES;R TEN ALPOIM & AV BENTO GONCALVES;R TEN ALPOIM & AV BENTO GONCALVES;CRUZAMENTO;;BGO-ALP
1642;-51.178221;-30.066919;1065;;429;8274078;;R TEN ALPOIM;;429 R TEN ALPOIM;429 R TEN ALPOIM;PEDESTRE;;ALP-PD01
882;-51.180129;-30.064333;1066;19991202;0;8274086;7975113;AV OUTEIRO;AV BENTO GONCALVES;AV OUTEIRO & AV BENTO GONCALVES;AV OUTEIRO & AV BENTO GONCALVES;CRUZAMENTO;;BGO-ALP
221;-51.178490;-30.063209;1067;;3722;7975113;;AV BENTO GONCALVES;;3722 AV BENTO GONCALVES;3722 AV BENTO GONCALVES;PEDESTRE;BC EST 08 SANATORIO;BGO-E08CB
222;-51.178373;-30.063168;1068;19811125;3761;7975113;;AV BENTO GONCALVES;;3761 AV BENTO GONCALVES;3761 AV BENTO GONCALVES;PEDESTRE;E13 CB EST SANATORIO;BGO-E08CB
706;-51.179370;-30.059196;1069;20020917;6113;7775026;;AV IPIRANGA;;6113 AV IPIRANGA;6113 AV IPIRANGA;PEDESTRE;DF CONCESSIONARIA UNIDOS - FTE PASSARELA;IPI-PD04
707;-51.178963;-30.058570;1070;20020917;6400;7775026;;AV IPIRANGA;;6400 AV IPIRANGA;6400 AV IPIRANGA;PEDESTRE;CONCESSIONARIA UNIDOS - FTE A PASSARELA;IPI-PD03
1361;-51.182745;-30.055438;1071;19860315;0;8274151;8175200;R DR SALVADOR FRANCA;R VALPARAISO;R DR SALVADOR FRANCA & R VALPARAISO;R DR SALVADOR FRANCA & R VALPARAISO;CRUZAMENTO;;SAL-VAL
1363;-51.182087;-30.053990;1072;;1058;8274151;;R DR SALVADOR FRANCA;;1058 R DR SALVADOR FRANCA;1058 R DOUTOR SALVADOR FRANCA;PEDESTRE;EST 12 ITABORAI NS;SAL-E12NS
1364;-51.182029;-30.054009;1073;20011129;1067;8274151;;R DR SALVADOR FRANCA;;1067 R DR SALVADOR FRANCA;1067 R DOUTOR SALVADOR FRANCA;PEDESTRE;EST 12 ITABORAI SN;SAL-E12SN
1365;-51.181866;-30.053455;1074;;1094;8274151;;R DR SALVADOR FRANCA;;1094 R DOUTOR SALVADOR FRANCA;1094 R DOUTOR SALVADOR FRANCA;PEDESTRE;EST 12 ITABORAI NS - ESQ ITABORAI;SAL-E12NS
1366;-51.181787;-30.053502;1075;;1111;8274151;;R DR SALVADOR FRANCA;;1115 R DOUTOR SALVADOR FRANCA;1115 R DOUTOR SALVADOR FRANCA;PEDESTRE;EST 12 ITABORAI SN - ESQ ITABORAI;SAL-E12SN
1367;-51.181073;-30.051902;1076;20001219;0;8274151;8175101;R DR SALVADOR FRANCA;R FELIZARDO;R DR SALVADOR FRANCA & R FELIZARDO;R DR SALVADOR FRANCA & R FELIZARDO;CRUZAMENTO;;SAL-FLZ
1368;-51.179320;-30.049218;1077;;1707;8274151;;R DR SALVADOR FRANCA;;1707 R DR SALVADOR FRANCA;1707 R DOUTOR SALVADOR FRANCA;PEDESTRE;SN EST 11 ANTONIO CARLOS TIBIRICA;SAL-TIB
223;-51.174629;-30.062093;1078;;4169;7975113;;AV BENTO GONCALVES;;4169 AV BENTO GONCALVES;4169 AV BENTO GONCALVES;PEDESTRE;E09 CB EST PUC;BGO-E09CB
224;-51.174628;-30.062036;1079;;4170;7975113;;AV BENTO GONCALVES;;4170 AV BENTO GONCALVES;AV BENTO GONCALVES;PEDESTRE;BC EST PUC PORT+O;BGO-MTA
225;-51.173511;-30.061803;1080;;4263;7975113;;AV BENTO GONCALVES;;4263 AV BENTO GONCALVES;4263 AV BENTO GONCALVES;PEDESTRE;E 09 CB/1 EST PUC;BGO-E09CB
226;-51.173384;-30.061713;1081;;4263;7975113;;AV BENTO GONCALVES;;4264 AV BENTO GONCALVES;4264 AV BENTO GONCALVES;PEDESTRE;CB EST PUC;BGO-MTA
227;-51.172867;-30.061661;1082;;4314;7975113;;AV BENTO GONCALVES;;4314 AV BENTO GONCALVES;4314 AV BENTO GONCALVES;PEDESTRE;BC EST PUC CHAMPAGNAT;BGO-MTA
1506;-51.172669;-30.061695;1083;19811105;0;8374084;7975113;R MARISTA;AV BENTO GONCALVES;R MARISTA & AV BENTO GONCALVES;R MARISTA & AV BENTO GONCALVES;CRUZAMENTO;;BGO-MTA
1810;-51.160563;-30.063093;1084;;;7975113;;AV BENTO GONCALVES;;AV BENTO GONCALVES;AV BENTO GONCALVES;PEDESTRE;EST 12 INTERCAP CB;BGO-E12CB
228;-51.169852;-30.061617;1085;;;7975113;8374126;AV BENTO GONCALVES;R MARTINS DE LIMA;AV BENTO GONCALVES & R MARTINS DE LIMA;AV BENTO GONCALVES & R MARTINS DE LIMA;CRUZAMENTO;;BGO-CRF
1540;-51.169697;-30.061592;1086;19940326;0;8376030;7975113;R PROF CRISTIANO FISCHER;AV BENTO GONCALVES;R PROF CRISTIANO FISCHER & AV BENTO GONCALVES;R PROF CRISTIANO FISCHER & AV BENTO GONCALVES;CRUZAMENTO;;BGO-CRF
274;-51.169446;-30.061617;1087;;4645;7975113;;AV BENTO GONCALVES;;4645 AV BENTO GONCALVES;4645 AV BENTO GONCALVES;PEDESTRE;PED PROX PROF CRISTIANO FISCHER BC;BGO-CRF
1183;-51.168414;-30.063671;1088;;0;8374142;8374134;R  VIDAL DE NEGREIROS;R SALDANHA DA GAMA;R VIDAL DE NEGREIROS & R SALDANHA DA GAMA;R VIDAL DE NEGREIROS & R SALDANHA DA GAMA;CRUZAMENTO;;SDA-VID
230;-51.168706;-30.061671;1089;;4729;7975113;;AV BENTO GONCALVES;;4729 AV BENTO GONCALVES;4729 AV BENTO GONCALVES;PEDESTRE;E15 CB EST CRISTIANO FISCHER/1;BGO-CRF
229;-51.168696;-30.061617;1090;;4718;7975113;;AV BENTO GONCALVES;;4718 AV BENTO GONCALVES;4740 AV BENTO GONCALVES;PEDESTRE;E10 BC EST SAO JOSE MURIALDO;BGO-STM
231;-51.167947;-30.061709;1091;;4790;7975113;;AV BENTO GONCALVES;;4790 AV BENTO GONCALVES;4790 AV BENTO GONCALVES;PEDESTRE;BC EST CRISTIANO F;BGO-STM
1578;-51.167675;-30.061763;1092;;0;8374159;7975113;R SANTA MARIA;AV BENTO GONCALVES;R SANTA MARIA & AV BENTO GONCALVES;R SANTA MARIA & AV BENTO GONCALVES;CRUZAMENTO;;BGO-STM
1809;-51.163106;-30.062146;1093;;;7975113;;AV BENTO GONCALVES;;AV BENTO GONCALVES;AV BENTO GONCALVES;LOGRADOURO;BOMBEIROS;
1541;-51.171823;-30.051110;1094;20001106;0;8376030;8375156;R PROF CRISTIANO FISCHER;R PROF PEDRO SANTA HELENA;R PROF CRISTIANO FISCHER & R PROF PEDRO SANTA HELENA;R PROF CRISTIANO FISCHER & R PROF PEDRO SANTA HELENA;CRUZAMENTO;;CRF-PSH
1544;-51.170367;-30.052977;1095;;1341;8376030;;R PROF CRISTIANO FISCHER;;1341 R PROF CRISTIANO FISCHER;1515 R PROF CRISTIANO FISCHER;PEDESTRE;NS DF AACD;CRF-PD01
1545;-51.170227;-30.053038;1096;;1510;8376030;;R PROF CRISTIANO FISCHER;;1510 R PROF CRISTIANO FISCHER;1510 R PROF CRISTIANO FISCHER;PEDESTRE;SN 1510 (AACD);CRF-PD02
1543;-51.169174;-30.055982;1097;19790131;0;8376030;7775026;R PROF CRISTIANO FISCHER;AV IPIRANGA;R PROF CRISTIANO FISCHER & AV IPIRANGA;R PROF CRISTIANO FISCHER & AV IPIRANGA;CRUZAMENTO;CB;IPI-CRF
1548;-51.169208;-30.055890;1098;;;8376030;;R PROF CRISTIANO FISCHER;;R PROF CRISTIANO FISCHER;R PROF CRISTIANO FISCHER;CICLISTA;TRECHO SEM NUMERAÃ+O;IPI-CRF
1542;-51.169134;-30.055523;1099;;;8376030;7775026;R PROF CRISTIANO FISCHER;AV IPIRANGA;R PROF CRISTIANO FISCHER & AV IPIRANGA;R PROF CRISTIANO FISCHER & AV IPIRANGA;CRUZAMENTO;BC;IPI-CRF
283;-51.155520;-30.064980;1100;;;7975113;8574014;AV BENTO GONCALVES;R CRISPIM MACHADO SILVEIRA;AV BENTO GONCALVES & R CRISPIM MACHADO SILVEIRA;AV BENTO GONCALVES & R CRISPIM MACHADO SILVEIRA;CRUZAMENTO;;BGO-RAF
1561;-51.155279;-30.065043;1101;19981208;0;8574048;7975113;R RAFAEL CLARK;AV BENTO GONCALVES;R RAFAEL CLARK & AV BENTO GONCALVES;R RAFAEL CLARK & AV BENTO GONCALVES;CRUZAMENTO;;BGO-RAF
249;-51.155152;-30.065103;1102;;6065;7975113;;AV BENTO GONCALVES;;6065 AV BENTO GONCALVES;6065 AV BENTO GONCALVES;PEDESTRE;E18 BC EST RAFAEL CLARK;BGO-RAF
250;-51.154455;-30.065266;1103;;6127;7975113;;AV BENTO GONCALVES;;6127 AV BENTO GONCALVES;6127 AV BENTO GONCALVES;PEDESTRE;E13 CB EST PAULO PENA;BGO-E13CB
247;-51.154420;-30.065218;1104;;6112;7975113;;AV BENTO GONCALVES;;6122 AV BENTO GONCALVES;6122 AV BENTO GONCALVES;PEDESTRE;E13 BC EST PAULO PENA;BGO-E13BC
251;-51.153615;-30.065323;1105;;6147;7975113;;AV BENTO GONCALVES;;6147 AV BENTO GONCALVES;6199 AV BENTO GONCALVES;PEDESTRE;E13 CB EST PAULO PENA;BGO-E13CB
248;-51.153615;-30.065269;1106;;6176;7975113;;AV BENTO GONCALVES;;6176 AV BENTO GONCALVES;6176 AV BENTO GONCALVES;PEDESTRE;E13 BC EST PAULO PENA;BGO-E13BC
1811;-51.147451;-30.055675;1107;;;8573131;8575383;AV ANTONIO CARVALHO;AV UIRAPURU;AV ANTONIO CARVALHO & AV UIRAPURU;AV ANTONIO CARVALHO & AV UIRAPURU;CRUZAMENTO;;ANT-VLO
233;-51.151635;-30.065678;1108;;;7975113;8573099;AV BENTO GONCALVES;R CAPITAO MANOEL POZO BRAVO;AV BENTO GONCALVES & R CAPITAO MANOEL POZO BRAVO;AV BENTO GONCALVES & R CAPITAO MANOEL POZO BRAVO;CRUZAMENTO;CB CRUZAMENTO ANT CARVALHO;BGO-ANT
12;-51.151141;-30.065585;1109;;0;8573131;7975113;AV ANTONIO CARVALHO;AV BENTO GONCALVES;AV ANTONIO CARVALHO & AV BENTO GONCALVES;AV ANTONIO CARVALHO & AV BENTO GONCALVES;CRUZAMENTO;;BGO-ANT
25;-51.150853;-30.065039;1110;0;217;8573131;;AV ANTONIO CARVALHO;;217 AV ANTONIO CARVALHO;217 AV ANTONIO CARVALHO;PEDESTRE;NO LOCAL N 287;ANT-PD06
260;-51.166412;-30.061879;1111;;4950;7975113;;AV BENTO GONCALVES;;4950 AV BENTO GONCALVES;4950 AV BENTO GONCALVES;PEDESTRE;PED PROX ALBION;BGO-ABO
1195;-51.166086;-30.061945;1112;20031108;0;8474074;7975113;R ALBION;AV BENTO GONCALVES;R ALBION & AV BENTO GONCALVES;R ALBION & AV BENTO GONCALVES;CRUZAMENTO;;BGO-ABO
235;-51.165264;-30.062082;1113;19940329;5047;7975113;;AV BENTO GONCALVES;;5047 AV BENTO GONCALVES;5047 AV BENTO GONCALVES;PEDESTRE;E11 CB EST CARREFOUR;BGO-E11CB
236;-51.164508;-30.062179;1114;;5117;7975113;;AV BENTO GONCALVES;;5117 AV BENTO GONCALVES;5117 AV BENTO GONCALVES;PEDESTRE;EST 11 CARREFOUR CB;BGO-E11CB
237;-51.164512;-30.062129;1115;;5076;7975113;;AV BENTO GONCALVES;;5076 AV BENTO GONCALVES;AV BENTO GONCALVES;PEDESTRE;E11 BC EST CARREFOUR/1;BGO-OPF
238;-51.163600;-30.062232;1116;19810819;5197;7975113;;AV BENTO GONCALVES;;5197 AV BENTO GONCALVES;5197 AV BENTO GONCALVES;PEDESTRE;SAIDA BOMBEIROS;??
239;-51.163570;-30.062178;1117;19940329;5150;7975113;;AV BENTO GONCALVES;;5150 AV BENTO GONCALVES;5150 AV BENTO GONCALVES;PEDESTRE;E11 BC EST CARREFOUR;BGO-OPF
1196;-51.165664;-30.059726;1118;13092013;;8474074;8474298;R ALBION;R FREI ANTONIO DE CAXIAS;R ALBION & R FREI ANTONIO DE CAXIAS;R ALBION & R FREI ANTONIO DE CAXIAS;CRUZAMENTO;;ABO-FAC
240;-51.162700;-30.062194;1119;;0;7975113;8474280;AV BENTO GONCALVES;R OSWALDO PEREIRA DE FREITAS;AV BENTO GONCALVES & R OSWALDO PEREIRA DE FREITAS;AV BENTO GONCALVES & R OSWALDO PEREIRA DE FREITAS;CRUZAMENTO;;BGO-OPF
245;-51.159613;-30.063529;1120;;5600;7975113;;AV BENTO GONCALVES;;5600 AV BENTO GONCALVES;5600 AV BENTO GONCALVES;PEDESTRE;EST 12 INTERCAP BC DP;BGO-ECL
241;-51.159552;-30.063596;1121;;0;7975113;8474082;AV BENTO GONCALVES;AV ELIAS CIRNE LIMA;AV BENTO GONCALVES & AV ELIAS CIRNE LIMA;AV BENTO GONCALVES & AV ELIAS CIRNE LIMA;CRUZAMENTO;;BGO-ECL
1415;-51.167037;-30.055992;1122;;;8374191;7775026;R FREI GERMANO;AV IPIRANGA;R FREI GERMANO & AV IPIRANGA;R FREI GERMANO & AV IPIRANGA;CRUZAMENTO;IPIRANGA CB;IPI-FGE
1414;-51.167054;-30.055543;1123;20000527;0;8374191;7775026;R FREI GERMANO;AV IPIRANGA;R FREI GERMANO & AV IPIRANGA;R FREI GERMANO & AV IPIRANGA;CRUZAMENTO;IPIRANGA BC;IPI-FGE
708;-51.164887;-30.056026;1124;;6997;7775026;8474074;AV IPIRANGA;;6997 AV IPIRANGA;6997 AV IPIRANGA;PEDESTRE;PROX ALBION - FTE A PASSARELA;IPI-PD07
709;-51.165130;-30.055519;1125;;7318;7775026;;AV IPIRANGA;;7328 AV IPIRANGA;7328 AV IPIRANGA;PEDESTRE;DEFR R ALBION - FTE A PASSARELA;IPI-PD06
1597;-51.166141;-30.048557;1126;20001108;0;8476038;8375016;R SAO BENEDITO;R ANGELO CRIVELLARO;R SAO BENEDITO & R ANGELO CRIVELLARO;R SAO BENEDITO & R ANGELO CRIVELLARO;CRUZAMENTO;;ACR-SBE
1698;-51.162149;-30.056018;1127;;;7775026;8475352;AV IPIRANGA;R JOSE ALBANO VOLKMER;AV IPIRANGA & R JOSE ALBANO VOLKMER;AV IPIRANGA & R JOSE ALBANO VOLKMER;CRUZAMENTO;IPIRANGA CB;IPI-VKM
715;-51.162147;-30.055565;1128;26112015;;7775026;8475352;AV IPIRANGA;R A B JARDIM GUANABARA II;AV IPIRANGA & R A B JARDIM GUANABARA II;AV IPIRANGA & R A B JARDIM GUANABARA II;CRUZAMENTO;Atual R Jose Albano Volkmer (Ponte);IPI-VKM
1458;-51.162121;-30.055598;1129;;;8475352;;R JOSE ALBANO VOLKMER;;R JOSE ALBANO VOLKMER;R JOSE ALBANO VOLKMER;CICLISTA;;IPI-VKM
711;-51.159427;-30.056119;1130;;0;7775026;8475550;AV IPIRANGA;AV JOAQUIM PORTO VILLANOVA;AV IPIRANGA & AV JOAQUIM PORTO VILLANOVA;AV IPIRANGA & AV JOAQUIM PORTO VILLANOVA;CRUZAMENTO;CB FR PONTE CEEE;IPI-JPV
1453;-51.159313;-30.055702;1131;;;8475550;;R JOAQUIM PORTO VILANOVA;;R JOAQUIM PORTO VILANOVA - SOBRE PONTE;R JOAQUIM PORTO VILANOVA;CICLISTA;;IPI-JPV
710;-51.159342;-30.055666;1132;;0;7775026;8475550;AV IPIRANGA;AV JOAQUIM PORTO VILLANOVA;AV IPIRANGA & AV JOAQUIM PORTO VILLANOVA;AV IPIRANGA & AV JOAQUIM PORTO VILLANOVA;CRUZAMENTO;BC CEEE;IPI-JPV
242;-51.158406;-30.064134;1133;;5621;7975113;;AV BENTO GONCALVES;;5621 AV BENTO GONCALVES;5621 AV BENTO GONCALVES;PEDESTRE;E12 CB EST INTERCAP;BGO-ECL
246;-51.158424;-30.064068;1134;;5740;7975113;;AV BENTO GONCALVES;;5740 AV BENTO GONCALVES;5740 AV BENTO GONCALVES;PEDESTRE;E12 BC EST INTERCAP;BGO-E12BC
712;-51.155479;-30.057601;1135;;8165;7775026;;AV IPIRANGA;;8165 AV IPIRANGA;8165 AV IPIRANGA;PEDESTRE;CB DEFR CEEE - FTE PASSARELA;IPI-PD09
713;-51.155134;-30.057123;1136;20020926;8500;7775026;;AV IPIRANGA;;8500 AV IPIRANGA;AV IPIRANGA;PEDESTRE;BC FR CEEE - FTE PASSARELA;IPI-PD08
1004;-51.183545;-30.043549;1137;19810629;2557;7977218;;AV PROTASIO ALVES;;2557 AV PROTASIO ALVES;2557 AV PROTASIO ALVES;PEDESTRE;EST 09 SANTA INES CB APOS FELIZARDO FURTADO;PRO-EO9CB
1005;-51.183573;-30.043500;1138;;2542;7977218;;AV PROTASIO ALVES;;2542 AV PROTASIO ALVES;2542 AV PROTASIO ALVES;PEDESTRE;EST 09 SANTA INES CB FT IGREJA SAO SEBASTIAO;PRO-E09BC
839;-51.181665;-30.040908;1139;;269;8276131;;AV MONTENEGRO;;269 AV MONTENEGRO;269 AV MONTENEGRO;PEDESTRE;COL+GIO FLORINDA TUBINO;MON-PD01
1369;-51.178708;-30.047955;1140;;1800;8274151;;R DR SALVADOR FRANCA;;1800 R DR SALVADOR FRANCA;1800 R DOUTOR SALVADOR FRANCA;PEDESTRE;NS APOS CRUZ PROF IVO CORSEUIL;SAL-TIB
1386;-51.178512;-30.047656;1141;19820625;0;8275042;8274151;R ENG ANTONIO CARLOS TIBIRICA;R DR SALVADOR FRANCA;R ENG ANTONIO CARLOS TIBIRICA & R DR SALVADOR FRANCA;R ENG ANTONIO CARLOS TIBIRICA & R DR SALVADOR FRANCA;CRUZAMENTO;;SAL-TIB
1370;-51.178324;-30.047374;1142;;1901;8274151;;R DR SALVADOR FRANCA;;1901 R DR SALVADOR FRANCA;1901 R DOUTOR SALVADOR FRANCA;PEDESTRE;EST 11 ANTONIO CARLOS TIBIRICA SN - DF BLUMENGARTE;SAL-TIB
1060;-51.178310;-30.047289;1143;;0;8275208;8276081;AV SENADOR TARSO DUTRA;R DR JOSE CARVALHO BERNARDES;AV SENADOR TARSO DUTRA & R DR JOSE CARVALHO BERNARDES;AV SENADOR TARSO DUTRA & R DR JOSE CARVALHO BERNARDES;CRUZAMENTO;;SAL-TIB
1061;-51.178193;-30.047002;1144;;1105;8275208;;AV SENADOR TARSO DUTRA;;1105 AV SENADOR TARSO DUTRA;1105 AV SENADOR TARSO DUTRA;PEDESTRE;NS GALETERIA BAMBINO;SAL-TIB
1062;-51.176459;-30.044282;1145;;755;8275208;;AV SENADOR TARSO DUTRA;;755 AV SENADOR TARSO DUTRA;755 AV SENADOR TARSO DUTRA;PEDESTRE;EST 10 TARSO DUTRA NS;STD-CBF
1063;-51.176395;-30.044304;1146;;832;8275208;;AV SENADOR TARSO DUTRA;;832 AV SENADOR TARSO DUTRA;832 AV SENADOR TARSO DUTRA;PEDESTRE;EST 10 TARSO DUTRA SN;STD-E10
1549;-51.179198;-30.042189;1147;19790207;0;8276354;7977218;R PROF IVO CORSEUIL;AV PROTASIO ALVES;R PROF IVO CORSEUIL & AV PROTASIO ALVES;R PROF IVO CORSEUIL & AV PROTASIO ALVES;CRUZAMENTO;;PRO-IVO
1006;-51.177692;-30.041007;1148;;3208;7977218;;AV PROTASIO ALVES;;3208 AV PROTASIO ALVES;3208 AV PROTASIO ALVES;PEDESTRE;EST 10 ALTO PETROPOLIS BC;PRO-E10BC1
1007;-51.177661;-30.041060;1149;;3193;7977218;;AV PROTASIO ALVES;;3193 AV PROTASIO ALVES;3193 AV PROTASIO ALVES;PEDESTRE;EST 10 ALTO PETROPOLIS CB;PRO-E10CB
1009;-51.177296;-30.040629;1150;20011222;3249;7977218;;AV PROTASIO ALVES;;3249 AV PROTASIO ALVES;3249 AV PROTASIO ALVES;PEDESTRE;EST 10 ALTO PETROPOLIS CB;PRO-E10CB1
1008;-51.177328;-30.040576;1151;20011222;3270;7977218;;AV PROTASIO ALVES;;3270 AV PROTASIO ALVES;3270 AV PROTASIO ALVES;PEDESTRE;EST 10 ALTO PETROPOLIS BC;PRO-E10BC
